"GeneID","GeneName","Mean_Exp","Mean_Ctrl","Log2FC","T_statistic","P_value","D_value","Significant"
"3396","3396",469.25,208.666666666667,1.16533042736506,1.77330300426876,0.142687553003805,1.21407965414306,"Not Significant"
"3397","3397",436.125,259,0.749534267669262,1.11668921461522,0.320819357605032,0.762272874917051,"Not Significant"
"3398","3398",14.5,22.5,-0.600392541290762,-0.636110414496556,0.564816439097081,-0.48480109717732,"Not Significant"
"3399","3399",5530.25,1626.83333333333,1.76465255409206,2.69593882200678,0.0430414366554702,1.95465630879827,"Not Significant"
"3400","3400",410.625,136.166666666667,1.58540067689488,1.87848057079977,0.150096928078167,1.21905712151621,"Not Significant"
"3401","3401",315.25,103.166666666667,1.60217179075338,2.3113767125256,0.0688117746303111,1.66034753246965,"Not Significant"
"3402","3402",601.625,227.333333333333,1.40011903726952,1.30657207381124,0.274828653712177,0.8520323441439,"Not Significant"
"3403","3403",17.875,5.33333333333333,1.57543972660265,0.82288058544597,0.44803466335868,0.565944459683708,"Not Significant"
"3404","3404",1001.125,357,1.48503098163204,3.62529029235644,0.0158002689941306,2.54501395852978,"Positive Hit"
"C0286","C0286",242.5,100.333333333333,1.26481294935991,2.42698563119197,0.060841641100567,1.69040877650477,"Not Significant"
"C0287","C0287",1109.25,587.166666666667,0.916587641908545,1.4488951475682,0.209136445616351,1.01410908342841,"Not Significant"
"C0288","C0288",709.625,278.333333333333,1.34710070080141,1.66220465002789,0.160730790177515,1.15464695652842,"Not Significant"
"C0289","C0289",496.625,102.5,2.26542819859202,1.61141890317918,0.19124638170883,1.06075345460073,"Not Significant"
"C0290","C0290",627.5,169.666666666667,1.88073143514166,2.20797465240668,0.0970339540784306,1.46214898166818,"Not Significant"
"C0291","C0291",1007.375,367.5,1.45229573149896,2.33469069576019,0.0668561973896112,1.67374841180046,"Not Significant"
"C0292","C0292",505.125,119,2.07645933206794,2.67201369772596,0.0558000793831575,1.78691870390998,"Not Significant"
"C0293","C0293",506.625,211.5,1.25630028089926,2.49212861456331,0.0551758282816162,1.77231390534262,"Not Significant"
"C0315","C0315",208,72.5,1.50768678724452,2.42423710456526,0.064397262157812,1.65331046836883,"Not Significant"
"C0317","C0317",2058.625,1003.5,1.03590412290584,3.83224188663331,0.0227795925087918,3.06920610471931,"Positive Hit"
"C0319","C0319",278.625,143.833333333333,0.949099674965875,2.01340466494326,0.108718031828642,1.35998597546603,"Not Significant"
"C0320","C0320",182.375,99.3333333333333,0.869995979634844,1.45985076089918,0.224021932211407,1.14964389057851,"Not Significant"
"C0354","C0354",756.375,272.5,1.46946696743439,2.07951775229946,0.106043734369957,1.39368805076561,"Not Significant"
"C0355","C0355",807.25,244.5,1.71907857781139,2.37149392763736,0.0640582804931317,1.72381299198422,"Not Significant"
"C0356","C0356",7.75,-3.16666666666667,NA,1.30356325360685,0.266886622459269,0.947576754011363,"Not Significant"
"C0357","C0357",216.5,85.6666666666667,1.32746627842879,3.17419894631597,0.0417450023142514,2.52262956460725,"Positive Hit"
"C0358","C0358",672.75,153.166666666667,2.12772250295735,2.7559511170534,0.0574476872642364,1.8159811535005,"Not Significant"
"C0676","C0676",529,287.833333333333,0.875755111011548,0.979169269240478,0.376238266366516,0.67450823956952,"Not Significant"
"C0677","C0677",849.25,246,1.78337605912316,2.4103673080218,0.0796820370738077,1.59293753671023,"Not Significant"
"C0678","C0678",-8,0.833333333333333,NA,-1.75548665801619,0.166074309085505,-1.01957182763754,"Not Significant"
"C0679","C0679",220.375,82.3333333333333,1.40952671281098,0.914300151408232,0.425675888238983,0.590493390317603,"Not Significant"
"C0680","C0680",1518.375,794.166666666667,0.934148802652942,2.63272919562961,0.108521770926437,2.34371418562711,"Not Significant"
"C0681","C0681",272.375,94.1666666666667,1.52235307040641,3.00735115327125,0.0299540528737616,2.1271075787644,"Positive Hit"
"C0682","C0682",301.25,155.5,0.949579682316505,1.80122246644932,0.137591766765555,1.22975027077992,"Not Significant"
"C0683","C0683",256,96.6666666666667,1.39583019549279,2.47664653807729,0.0707461740200627,1.93397799975406,"Not Significant"
"C1385","C1385",1386.125,421.333333333333,1.7156437774255,1.78543038818089,0.154418948172499,1.18422143649294,"Not Significant"
"C1386","C1386",596.25,140.5,2.07753289562445,1.96744350527344,0.139444158514243,1.27423892445489,"Not Significant"
"C1387","C1387",3.375,0.5,1.54432051622381,0.764545869611714,0.487666643960867,0.435150117367694,"Not Significant"
"C1388","C1388",1503.125,649,1.21041284361985,1.33070510062928,0.240750105659168,0.957414482701934,"Not Significant"
"C1562","C1562",373.125,117.166666666667,1.66269724697974,1.6548433889462,0.177430407516389,1.09752935067494,"Not Significant"
"C1563","C1563",175,40,2.10187961401921,1.65937450335207,0.180251400642447,1.08849559644052,"Not Significant"
"C1565","C1565",251.25,94.6666666666667,1.39876603315183,2.35457928101157,0.079186555294374,1.56251588673113,"Not Significant"
"C1566","C1566",3.75,7.33333333333333,-0.810966175609983,-0.212271279012845,0.843520530497062,-0.13481840402857,"Not Significant"
"C1608","C1608",11.875,0.833333333333333,2.81203140926708,1.27249524972611,0.259528802498586,0.83797214765526,"Not Significant"
"C1609","C1609",1160.875,477.666666666667,1.27936161670495,1.21605963172347,0.29184142975608,0.814116851119139,"Not Significant"
"C1610","C1610",889.625,163.666666666667,2.43526956796331,2.14174529056177,0.11355057059568,1.39653726130098,"Not Significant"
"C1675","C1675",199.375,107.833333333333,0.880582029329274,1.21147197447016,0.296740954028065,0.798461444281645,"Not Significant"
"C1676","C1676",418.875,111.833333333333,1.89576655738066,2.37806688186263,0.0846146253108934,1.56078015914711,"Not Significant"
"C1677","C1677",877.125,370.833333333333,1.23977021247267,1.74635382084592,0.146026390569469,1.20531057137566,"Not Significant"
"C1678","C1678",420.875,140,1.58112043442676,2.09060887899424,0.0986600787649205,1.42178581805164,"Not Significant"
"C1752","C1752",1233.125,298.333333333333,2.04366367782551,2.0868840249389,0.1156447748275,1.37126238926435,"Not Significant"
"C1753","C1753",219.375,71.3333333333333,1.60722802759686,2.52716701458929,0.0567068341060389,1.72791912296847,"Not Significant"
"C1754","C1754",354.375,97.6666666666667,1.84870751876973,3.97212404366958,0.0132091871274323,2.69923681812087,"Positive Hit"
"C1755","C1755",817.125,193,2.07626463464548,2.82114304485268,0.0580285568683684,1.84401014131643,"Not Significant"
"C1756","C1756",371.375,108.666666666667,1.76363113523544,3.20054843674353,0.0246135895228207,2.24362940924779,"Positive Hit"
"C1757","C1757",258.5,60.6666666666667,2.07317176856272,1.86261342204691,0.152370147792711,1.20713123266451,"Not Significant"
"C2356","C2356",338.375,82,2.0316970513448,2.94239315815629,0.0349908922683832,2.02539251631774,"Positive Hit"
"C2357","C2357",943.25,319.166666666667,1.5603457654958,1.74804938942863,0.140876026600947,1.25893550785277,"Not Significant"
"C2358","C2358",303.75,135,1.16401956936987,2.72262278448502,0.0542211192765504,1.80328100274927,"Not Significant"
"C2359","C2359",183.625,56.8333333333333,1.67462475890768,3.1172241667094,0.0351661519569288,2.06417312027532,"Positive Hit"
"C3030","C3030",1508.375,726,1.0539240146909,1.65726277567969,0.158460898609842,1.18691902277403,"Not Significant"
"C3031","C3031",448.375,137.666666666667,1.69629883790672,2.29751259465979,0.0738660741952962,1.58501498380415,"Not Significant"
"C3047","C3047",539,140.833333333333,1.92876277608602,2.47724829809795,0.0647851577548383,1.67552078833333,"Not Significant"
"C3107","C3107",304.5,89.5,1.75518268273552,2.25555327556572,0.0863110663691191,1.50829514097019,"Not Significant"
"C3109","C3109",645,345.166666666667,0.900067354570433,0.904689081238386,0.408371069852896,0.634323250248067,"Not Significant"
"C3142","C3142",1041.875,618.5,0.751390057927242,1.01695659244587,0.356401391609463,0.720228220080761,"Not Significant"
"C3143","C3143",7.375,10.5,-0.45747276559924,-0.464478655188053,0.676464635796936,-0.34981411838099,"Not Significant"
"C3145","C3145",265.75,82.8333333333333,1.66989237174005,2.3161573813307,0.0824357878025525,1.53988176339435,"Not Significant"
"C3147","C3147",3.625,15.3333333333333,-1.8202939777651,-1.42772093624483,0.219762346282774,-0.903044408063693,"Not Significant"
"C3311","C3311",1652.875,797,1.0513895480669,1.30589105409437,0.271717789344489,0.857807918575226,"Not Significant"
"C3312","C3312",6.875,-2.83333333333333,NA,0.674298104713823,0.553177037438974,0.542131322958911,"Not Significant"
"C3313","C3313",1067,247.5,2.10359389012527,2.16647180901165,0.105764844498508,1.42498534550603,"Not Significant"
"C3314","C3314",-0.875,8.16666666666667,-6.1963972128035,-0.744264458325405,0.515236168459,-0.590579709088042,"Not Significant"
"C3315","C3315",297.75,196.833333333333,0.59465318394736,0.510237596013971,0.63216577381458,0.376447726508299,"Not Significant"
"C3436","C3436",305,110.166666666667,1.46080739222922,2.96773641363069,0.0316692018103113,2.15324223144555,"Positive Hit"
"C3437","C3437",656.625,229,1.51563128379041,1.68632315683407,0.154190836508199,1.18359617737853,"Not Significant"
"C3438","C3438",645.875,280.833333333333,1.19864470358522,2.45122092836893,0.0583597786302502,1.73384977408572,"Not Significant"
"C3439","C3439",343.125,128,1.41556163917231,2.23129535219785,0.0806888964896772,1.53133461674529,"Not Significant"
"C3440","C3440",939.875,378.333333333333,1.3105369145449,2.86441354958121,0.0372854517541903,2.13397419184581,"Positive Hit"
"C3441","C3441",502.75,149.5,1.74294444665563,2.56468456730579,0.0504485269230298,1.82915741020739,"Not Significant"
"C3458","C3458",259.25,74.3333333333333,1.78853789160539,1.92454032309511,0.141533859958668,1.24914462773863,"Not Significant"
"C3459","C3459",187.375,106.5,0.809270852008364,2.06512617884269,0.0992409490415181,1.53701601250061,"Not Significant"
"C3460","C3460",221.75,71.5,1.61937253150699,2.8710664278611,0.0413206610880763,1.93257506901153,"Not Significant"
"C3461","C3461",778.125,302.5,1.3601582911552,1.62196587369708,0.169478260487618,1.12491249357901,"Not Significant"
"C3462","C3462",236.5,92.6666666666667,1.34231988371854,1.01476019228062,0.378690929776693,0.660124878476235,"Not Significant"
"C3463","C3463",376.375,142.833333333333,1.39160079305583,2.93953038392582,0.0378088347211332,1.99278382953634,"Not Significant"
"C3474","C3474",239.375,34.6666666666667,2.75263856165991,3.7331177781508,0.0148958109613834,2.57008843223712,"Positive Hit"
"C3475","C3475",732.875,296,1.30507142054719,1.41933099402461,0.215155246526602,1.01449076615076,"Not Significant"
"C3563","C3563",246.25,154.666666666667,0.667510471770605,0.946451021291021,0.387701221059559,0.669032414706904,"Not Significant"
"C3564","C3564",841.25,195.666666666667,2.09849606959371,6.18977907946587,0.00164659168876392,4.49444125261095,"Positive Hit"
"C3565","C3565",1624.75,633.333333333333,1.35779236288739,1.81260539677093,0.145999787754285,1.21158139445806,"Not Significant"
"C3566","C3566",1578.25,467.833333333333,1.75209252028686,2.20363728639531,0.0885272746988807,1.49391624339481,"Not Significant"
"C3690","C3690",641.3125,166.416666666667,1.93983221467071,1.22866749750599,0.300900278913695,0.799588709087254,"Not Significant"
"C3691","C3691",522.625,150.666666666667,1.78762993450162,1.30594263166928,0.273590097236929,0.853764880846158,"Not Significant"
"C3693","C3693",-3.375,3.91666666666667,NA,-0.521371626685548,0.627504210029995,-0.379730388143935,"Not Significant"
"C3694","C3694",423.25,248.833333333333,0.76394868231596,1.04749388852974,0.344026515993099,0.771982096743472,"Not Significant"
"C3695","C3695",256.625,71.25,1.83420310703858,2.22635783588696,0.0785230106291314,1.54814190516504,"Not Significant"
"C3697","C3697",305.0625,51.3333333333333,2.5480242325383,1.45125460740033,0.241856036781006,0.934358458280726,"Not Significant"
"C3698","C3698",213.4375,66.0833333333333,1.67653093827683,4.91524738636424,0.00551177946942677,3.62672657871137,"Positive Hit"
"C3927","C3927",403.875,122,1.71881824745595,3.11333941723197,0.0268990526927934,2.19203583821533,"Positive Hit"
"C3928","C3928",-4.75,6.33333333333333,NA,-0.963894659464317,0.404573925288689,-0.590915098502603,"Not Significant"
"C3970","C3970",696.25,276.666666666667,1.32832203438392,1.7770965426501,0.14945170839411,1.19301636322213,"Not Significant"
"C3971","C3971",1137,339.333333333333,1.74148019214994,2.15090729107228,0.103220932247001,1.4261577104825,"Not Significant"
"C3972","C3972",513.75,143.666666666667,1.83113938290893,3.13345412970439,0.0271822969043554,2.18422645237082,"Positive Hit"
"C3973","C3973",411.625,157.5,1.38034839308313,3.83947975820375,0.0121573397788189,2.72686976226839,"Positive Hit"
"C3974","C3974",456.25,132.5,1.77614342806116,5.16420105498397,0.00476766949588478,3.88133255876377,"Positive Hit"
"C3975","C3975",993.5,202.833333333333,2.28658137302751,1.68007282110534,0.182472467892329,1.09755548114823,"Not Significant"
"C3999","C3999",157.5,37.1666666666667,2.05409774276362,1.71175135135824,0.176585774097554,1.10911131874292,"Not Significant"
"C4000","C4000",254,92.1666666666667,1.45261146473682,1.48227432721071,0.212403891701928,0.990101073209627,"Not Significant"
"C4001","C4001",1333,659.5,1.01412819993776,1.1107745636947,0.317689203248061,0.788616949663321,"Not Significant"
"C4002","C4002",18.625,7.83333333333333,1.15166279504958,0.512148833917115,0.642288573818427,0.322714741267553,"Not Significant"
"C4003","C4003",385.875,179,1.10387059777195,1.0953983650404,0.333068404960344,0.737596198094226,"Not Significant"
"C4004","C4004",644,221.333333333333,1.53657489984719,1.78285510841768,0.149074114455607,1.19513606767909,"Not Significant"
"C4005","C4005",232.875,113.166666666667,1.03459616611405,2.22452593115835,0.117774161865685,1.84705355927286,"Not Significant"
"C4030","C4030",592.625,247.833333333333,1.25437209144495,1.71967162509177,0.147741293531044,1.20640497680475,"Not Significant"
"C4201","C4201",396.375,100.666666666667,1.96665436940888,1.35988218636646,0.261044282119378,0.883421249597519,"Not Significant"
"C4202","C4202",378.75,226.5,0.739183419416025,0.871274355735943,0.42704952709956,0.598627234099727,"Not Significant"
"C4203","C4203",268,115,1.21348136742905,1.97894239295982,0.134401033720002,1.28115150046963,"Not Significant"
"C4204","C4204",491.625,175.5,1.48082166086665,2.19671357992306,0.0868662337120332,1.49532271293339,"Not Significant"
"C4205","C4205",1053.5,414.833333333333,1.34248178029022,2.18719555106426,0.0808625203719812,1.5524071137528,"Not Significant"
"C4206","C4206",406.125,148.166666666667,1.44854663296544,2.11075504806032,0.0891488924742943,1.49073620882328,"Not Significant"
"C4207","C4207",510.375,200.666666666667,1.34240899044725,2.34112187042534,0.0687515320249998,1.6271652170433,"Not Significant"
"C4208","C4208",888.75,373.833333333333,1.24715077245313,1.76797173363455,0.13813572657682,1.29656297674952,"Not Significant"
"C4367","C4367",667.75,210,1.66422398746869,3.80861226168937,0.0153110786556139,2.60200780534466,"Positive Hit"
"C4368","C4368",245.5,91.5,1.4140623758616,1.33939420410006,0.266301106145031,0.868702302775404,"Not Significant"
"C4369","C4369",481.125,120.333333333333,1.99043129115122,2.43446100782495,0.0607802557493545,1.70086161926895,"Not Significant"
"C4370","C4370",-8.125,-20.8333333333333,-1.47696524842205,0.771499471954302,0.476794888987434,0.517396812640047,"Not Significant"
"C4412","C4412",413.75,175,1.23666655231857,1.61099751966454,0.180154986432159,1.08393275187942,"Not Significant"
"C4413","C4413",2.25,6,-1.10691520391651,-0.312703649418812,0.772927754273077,-0.238358311886559,"Not Significant"
"C4414","C4414",459.875,196.833333333333,1.22008998217307,2.5547858892339,0.0584966053573157,1.72955903684292,"Not Significant"
"C4415","C4415",415,140.5,1.55578147530921,1.95960856859606,0.114922865408104,1.33493363637535,"Not Significant"
"C4416","C4416",12.375,13,-0.0658879356564571,-0.0666666666666667,0.949993339283036,-0.0419232901776587,"Not Significant"
"C4417","C4417",4440,2747.16666666667,0.692415070103112,1.21697786207797,0.330384509927297,1.06519921326622,"Not Significant"
"C4465","C4465",432.375,203.583333333333,1.08292731272193,1.40794450615521,0.218231441020733,1.01639446847753,"Not Significant"
"C4466","C4466",465.375,109.25,2.08071179925926,4.20380737922486,0.0108832883124049,2.85953643584116,"Positive Hit"
"C4467","C4467",-10.125,-5.16666666666667,1.13093086982645,-0.517054204971602,0.627904712748964,-0.356654133965415,"Not Significant"
"C4468","C4468",355.1875,96.8333333333333,1.8642388849527,1.09405674447509,0.349012656207499,0.710557926960585,"Not Significant"
"C4473","C4473",-5.25,-7,-0.497499659470817,0.111045847604094,0.916586196668436,0.0724360791749659,"Not Significant"
"C4474","C4474",832.875,230.833333333333,1.84674312214646,1.38085265851328,0.251804849035477,0.903484069351439,"Not Significant"
"C4475","C4475",1.125,-3,NA,0.439791555622814,0.686190611809594,0.27019667884849,"Not Significant"
"C4476","C4476",232.875,138.5,0.745472531411596,1.09409604498662,0.329168871357234,0.745604038332493,"Not Significant"
"C4526","C4526",241.25,75.8333333333333,1.6566924157069,2.84236100040795,0.0373658640336019,1.97547775192652,"Not Significant"
"C4527","C4527",340.625,89.5,1.91642385744,2.8183815265349,0.0401448766074565,1.94087017525479,"Not Significant"
"C4528","C4528",471.125,208.666666666667,1.17107136228204,1.18988041169093,0.304299549431545,0.7885478065036,"Not Significant"
"C4529","C4529",714.25,152.833333333333,2.21707944539856,2.83277121960976,0.0539304951629769,1.86473098837392,"Not Significant"
"C4530","C4530",434.875,176,1.30016509869371,2.27550224108936,0.0729000988898704,1.59940985466529,"Not Significant"
"C4556","C4556",716.75,168.666666666667,2.08077826985264,1.92243427833319,0.134808819896525,1.26832427831238,"Not Significant"
"C4557","C4557",101.375,54.3333333333333,0.88764271101524,1.41222013126138,0.235804906311495,0.920048687761605,"Not Significant"
"C4583","C4583",298.75,62.6666666666667,2.23514961609963,1.99658150073924,0.122935155943715,1.31655262023398,"Not Significant"
"C4584","C4584",504.75,218,1.20749354495711,1.3653533219458,0.240957926268282,0.921816591189396,"Not Significant"
"C4585","C4585",285.125,72.6666666666667,1.95756168888541,2.98148544194373,0.0366419143460239,2.01495463384087,"Positive Hit"
"C4586","C4586",982.25,678.666666666667,0.53273091164747,0.438802906255854,0.679326280122993,0.311203338995809,"Not Significant"
"C4587","C4587",-9,-12.3333333333333,-0.502500340529183,0.234588975322036,0.826753149060428,0.149125113354723,"Not Significant"
"C4588","C4588",304,96.6666666666667,1.64287107874916,2.77544812302936,0.0393807782990977,1.96037142764944,"Not Significant"
"C4589","C4589",270.375,109.333333333333,1.29841910452908,2.04267232446168,0.109628402922188,1.36442041397908,"Not Significant"
"C4620","C4620",558.375,209.333333333333,1.41113827277759,2.14216962724663,0.0930930793681595,1.4568165049612,"Not Significant"
"C4621","C4621",10.875,-3.16666666666667,NA,0.687347280554703,0.554213396903347,0.58068382042102,"Not Significant"
"C4622","C4622",403.75,92.8333333333333,2.10885865894349,3.7599139964779,0.0156130902439957,2.57086240346467,"Positive Hit"
"C4623","C4623",213.625,95.1666666666667,1.15820931607781,3.26329011673067,0.0418620066633612,2.09074175640115,"Positive Hit"
"C4624","C4624",1.75,4.83333333333333,-1.08488889758651,-0.319643244674371,0.765992827895476,-0.234136619619285,"Not Significant"
"C4653","C4653",-8.375,-1,NA,-0.328123975921314,0.763838445771503,-0.20658701068635,"Not Significant"
"C4655","C4655",9.875,-13,NA,1.73970407443519,0.142708832044261,1.17784170948221,"Not Significant"
"C4656","C4656",18.125,17.8333333333333,0.0221713809986202,0.041844211099044,0.968258373955699,0.0269894970832155,"Not Significant"
"C4671","C4671",522.75,148.666666666667,1.80712539456672,1.7711182131924,0.164026186055332,1.15787954927236,"Not Significant"
"C4674","C4674",456.375,126.75,1.84005421940147,3.23191131343455,0.0231853683697595,2.30573500059125,"Positive Hit"
"C4853","C4853",342.625,85.8333333333333,1.9845141299556,2.73778404687445,0.0675282596086755,1.76649581714028,"Not Significant"
"C4854","C4854",352.625,198.833333333333,0.823423018703185,0.698622825995228,0.517930213635318,0.483765894189975,"Not Significant"
"C4856","C4856",257.75,86,1.57247155653796,2.06239981332122,0.112024936257776,1.36334845508308,"Not Significant"
"C4857","C4857",747.125,257.333333333333,1.53404553239042,3.11378929595274,0.0290083382172811,2.33398849278686,"Positive Hit"
"C5059","C5059",166,60.5,1.44118978713481,6.45599142237257,0.0191961510604222,5.48725967541479,"Positive Hit"
"C5060","C5060",21.375,1.66666666666667,3.06877827798541,1.38438497320228,0.252291550318677,1.06925182240129,"Not Significant"
"C5061","C5061",660.875,300.5,1.13440077697961,1.62750782742542,0.167720111258888,1.13119052504689,"Not Significant"
"C5062","C5062",638.625,338.833333333333,0.912398958714601,1.27047236886278,0.260710299109192,0.896480405906237,"Not Significant"
"Cy3 200x","Cy3 200x",125.125,41,1.5863930363276,4.50032169086611,0.0115445113510697,2.90670752434914,"Positive Hit"
"Cy5 200x","Cy5 200x",5.125,5.16666666666667,-0.00978102079258545,-0.00632645354117501,0.995304574026098,-0.00457067560698942,"Not Significant"
"H3 0.04mg","H3 0.04mg",159.625,40.8333333333333,1.94097159085162,3.07128364325124,0.0282892939702251,2.13695935355549,"Positive Hit"
"Neuraminidase 0.02mg","Neuraminidase 0.02mg",122.25,44,1.45359074004824,1.94520032717506,0.120905884944823,1.2944136579005,"Not Significant"
"ORF34","ORF34",420.625,145.666666666667,1.52341939021462,2.41621439131342,0.0617160316158343,1.69157370221917,"Not Significant"
"ORF35","ORF35",341.875,98.5,1.78491428630463,2.50555910880001,0.0589789989215362,1.71442496726046,"Not Significant"
"Prot-G 25x","Prot-G 25x",2.375,1.5,0.432959407276106,0.0629270155231833,0.952748201581711,0.0405650243945757,"Not Significant"
"Streptavidin 1mg","Streptavidin 1mg",189.375,60.1666666666667,1.63802647436524,3.37039534237112,0.0199686893922799,2.40684538500453,"Positive Hit"
"YP022Z3","YP022Z3",231.875,78.1666666666667,1.55659075644448,3.77802987216551,0.0178906911373921,2.87616721879225,"Positive Hit"
"YPO2274","YPO2274",752.625,467.833333333333,0.684771677444224,0.750620305488223,0.487410012219368,0.52866881066791,"Not Significant"
"YPO2275","YPO2275",1103.875,468.166666666667,1.23571073800437,1.50232036229672,0.196479666253855,1.04545058950293,"Not Significant"
"YPO2277","YPO2277",319.375,118.5,1.42275095531083,3.9362237400463,0.0138668396044637,2.96380615901357,"Positive Hit"
"YPO2280.1","YPO2280.1",917.5,283,1.69338879160667,3.62536409738799,0.0223826527136729,2.83254675700576,"Positive Hit"
"a- hum 16x","a- hum 16x",171,42.5,1.98332125885337,4.11793410073827,0.00978759591057137,2.98325582439306,"Positive Hit"
"a-hum 32x","a-hum 32x",3.625,-12.8333333333333,NA,1.68857394198968,0.216692231415636,1.36651260530931,"Not Significant"
"a-hum 4x","a-hum 4x",724.5,151.5,2.2501663716165,2.78339463793647,0.0504308883884414,1.86032075170547,"Not Significant"
"a-hum 8x","a-hum 8x",16.5,3.66666666666667,1.90689059560852,0.945693355570102,0.38864123726799,0.662558509818727,"Not Significant"
"a-mouse 16x","a-mouse 16x",31.875,-3.16666666666667,NA,2.58593019115575,0.0505111109562495,1.72844011905917,"Not Significant"
"a-mouse 32x","a-mouse 32x",412.5,142.833333333333,1.52348927071348,2.01797644713647,0.12669216751465,1.31617541826654,"Not Significant"
"a-mouse 64x","a-mouse 64x",4.125,-6.5,NA,1.00633418843274,0.374680392578495,0.629839061956624,"Not Significant"
"a-mouse 8x","a-mouse 8x",1138.875,286,1.98975298345736,1.26204431834504,0.29230785694293,0.818874894484608,"Not Significant"
"aaeA","aaeA",75,50.8333333333333,0.552119244034139,0.662853246914814,0.538655315999561,0.488624418752958,"Not Significant"
"aaeB","aaeB",39.25,15.5,1.28652275875616,1.18604921249167,0.304358266901372,0.765286051582491,"Not Significant"
"aaeR","aaeR",36.625,9,1.91169158187234,1.78312803872853,0.138560048849307,1.18556812761854,"Not Significant"
"aaeX","aaeX",122.875,47.1666666666667,1.36277806540697,1.05846086916056,0.362359476970125,0.683661140994244,"Not Significant"
"aas","aas",225.375,160.333333333333,0.488670094396729,1.08682364489338,0.327584834862359,0.791573660440789,"Not Significant"
"aat","aat",107,36.8333333333333,1.51330151559371,2.49604499363002,0.0856137784612101,1.58062839068579,"Not Significant"
"abgA","abgA",156.625,67.1666666666667,1.20935802810763,2.24104310636066,0.0845538306081272,1.69956734031816,"Not Significant"
"abgB","abgB",30.375,30.8333333333333,-0.0209227733638204,-0.0371348347806398,0.97267195146477,-0.0228276165469365,"Not Significant"
"abgR","abgR",336.125,159.833333333333,1.06771717480132,1.11736100918357,0.326855779653874,0.74684595609865,"Not Significant"
"abgT","abgT",33.625,2.66666666666667,3.23927304813305,2.11997765937979,0.111329122441928,1.33579815770031,"Not Significant"
"abrB","abrB",24.625,5,2.09451759878429,1.29787529612399,0.274978376627808,0.816645713958364,"Not Significant"
"accA","accA",680,181,1.90371634781337,1.39392567170367,0.254433023821226,0.902503088678296,"Not Significant"
"accB","accB",204.75,102.833333333333,0.98662276811878,2.01523727349417,0.109334561782108,1.35331857649198,"Not Significant"
"accC","accC",374.25,127,1.55170826162069,2.27231067552298,0.0829390963706293,1.52807092169569,"Not Significant"
"accD","accD",310.25,119.666666666667,1.36704664059339,1.84947698160955,0.13887864398718,1.44302126853356,"Not Significant"
"ace12.13","ace12.13",150.625,58.5,1.34954607181257,2.08601151042612,0.116352851089059,1.35116064831698,"Not Significant"
"ace14","ace14",1225,430.833333333333,1.50541246423184,1.63836019005146,0.186622668732756,1.07795118208151,"Not Significant"
"ace15","ace15",844.375,325.666666666667,1.3717722001415,2.76241051901909,0.0523564080063738,2.17097723631053,"Positive Hit"
"ace16","ace16",926.375,728.666666666667,0.345915286651304,0.386779802171102,0.717599801876116,0.298939532248703,"Not Significant"
"ace17","ace17",10.25,7.66666666666667,0.376375878909739,0.223021582733813,0.832382307693016,0.153009987111536,"Not Significant"
"ace18.1.2","ace18.1.2",370.25,104.166666666667,1.81971352142674,2.27145898314955,0.0894121098097391,1.50459586652207,"Not Significant"
"ace20.21","ace20.21",849.625,265.833333333333,1.67258435459626,3.31257187413887,0.0224650796305535,2.3113307403309,"Positive Hit"
"ace22","ace22",1.375,-8,NA,0.79099432241547,0.48123975925679,0.490676275664543,"Not Significant"
"ace23.1.2","ace23.1.2",12.125,2,2.12928301694497,0.7003347163739,0.541720170853442,0.569108148354512,"Not Significant"
"ace24","ace24",-18.75,-11.8333333333333,0.712341807197384,-0.548299893573401,0.618756002922844,-0.340204803893783,"Not Significant"
"ace25","ace25",444.875,272.333333333333,0.705977901682522,1.42258960495902,0.234954545746741,0.936506679373578,"Not Significant"
"ace26","ace26",2173.75,654.5,1.73018187885449,3.17078885432383,0.024799285608088,2.28962735259591,"Positive Hit"
"ace27.1.2.3","ace27.1.2.3",371.25,156.166666666667,1.24397657862816,2.31934162412933,0.0960115639125034,1.88247138727203,"Not Significant"
"ace28","ace28",268.5,108,1.30595713797558,1.31197022827377,0.247866482610589,0.919475472778397,"Not Significant"
"ace29.1.2","ace29.1.2",3.375,5.33333333333333,-0.533681995777463,-0.292739732849923,0.782901337472917,-0.181989773233109,"Not Significant"
"ace31","ace31",1676.625,552.166666666667,1.60063413708151,2.51777942849735,0.0544084059637714,1.85734650453755,"Not Significant"
"ace32","ace32",8.375,1.33333333333333,2.00642626915943,0.399777504500038,0.713107440598027,0.252902084578959,"Not Significant"
"ace7","ace7",685.375,337.5,1.01984117236927,1.42227961335636,0.227763209002407,0.953845166474918,"Not Significant"
"ace8","ace8",892.875,272.333333333333,1.70941168919016,1.69121522477507,0.167147655324668,1.13173464641246,"Not Significant"
"aceA","aceA",1066,79.5,3.72842758270981,1.18001474281552,0.322927416587372,0.761251049557312,"Not Significant"
"aceB","aceB",219,99.5,1.13030802234573,1.22146684911837,0.290015244037975,0.813116518728071,"Not Significant"
"aceE","aceE",690.25,134.333333333333,2.35269034865805,3.22353784342228,0.0456197380841278,2.08421234675946,"Positive Hit"
"aceF","aceF",5533.875,260.666666666667,4.40274867705436,1.3357044868913,0.27392748821171,0.862067085893264,"Not Significant"
