abrB,abrB,0.0,67.0,15.0,16.5,12.0,-1.5,4.5
accA,accA,583.5,150.0,1708.0,278.5,241.5,219.0,82.5
accB,accB,335.5,174.0,182.0,127.5,125.5,125.5,57.5
accC,accC,263.0,349.0,659.5,225.5,133.5,203.5,44.0
accD,accD,199.5,210.5,414.0,417.0,286.0,40.0,33.0
ace12.13,ace12.13,97.0,134.0,275.5,96.0,81.0,53.5,41.0
ace14,ace14,2559.5,616.5,1161.0,563.0,692.0,373.5,227.0
ace15,ace15,996.0,1005.0,537.5,839.0,627.5,216.0,133.5
ace16,ace16,972.5,658.0,1788.0,287.0,591.5,1478.0,116.5
ace17,ace17,0.0,36.0,6.0,-1.0,22.0,-4.0,5.0
ace18.1.2,ace18.1.2,499.5,162.5,611.5,207.5,184.0,80.0,48.5
ace20.21,ace20.21,881.0,950.0,1130.5,437.0,457.0,143.5,197.0
ace22,ace22,20.0,-6.0,19.5,-28.0,-4.5,-6.0,-13.5
ace23.1.2,ace23.1.2,0.0,8.0,23.0,17.5,-6.5,-16.0,28.5
ace24,ace24,-2.0,-53.0,-20.5,0.5,-17.0,-8.5,-10.0
ace25,ace25,565.0,588.0,525.0,101.5,343.0,261.0,213.0
ace26,ace26,2150.0,2076.5,1335.0,3133.5,1265.5,340.5,357.5
ace27.1.2.3,ace27.1.2.3,486.5,282.0,316.5,400.0,314.5,50.0,104.0
ace28,ace28,258.0,101.0,554.5,160.5,242.0,9.0,73.0
ace29.1.2,ace29.1.2,-3.0,-3.0,21.0,-1.5,0.0,5.0,11.0
ace31,ace31,1248.0,1282.5,1548.5,2627.5,1165.5,282.0,209.0
ace32,ace32,7.0,-36.0,46.5,16.0,9.0,1.5,-6.5
ace7,ace7,1082.0,199.0,1052.0,408.5,507.5,333.5,171.5
ace8,ace8,1118.5,180.0,1729.0,544.0,550.0,100.5,166.5
aceA,aceA,72.0,134.5,500.5,3557.0,106.5,98.0,34.0
aceB,aceB,188.5,156.5,476.5,54.5,97.5,165.0,36.0
aceE,aceE,784.5,334.0,1120.5,522.0,89.5,177.0,136.5
aceF,aceF,3949.5,202.5,862.5,17121.0,311.5,270.0,200.5
aceK,aceK,95.5,100.0,256.0,19.5,56.5,74.0,12.5
ackA,ackA,764.5,2164.5,2116.5,383.5,717.5,881.0,364.0
acnA,acnA,215.0,114.5,297.5,361.5,372.0,238.0,90.5
acnB,acnB,216.5,319.0,683.5,79.0,218.0,376.5,174.0
acpP,acpP,1030.0,137.5,555.5,65.5,142.5,140.0,50.5
acpS,acpS,610.5,135.0,731.0,171.5,178.0,182.5,89.0
acpT,acpT,106.0,105.5,350.5,88.0,21.5,110.5,-17.5
acrA,acrA,16.5,32.5,45.0,20.0,27.5,32.5,28.0
